Gene	Eto_1	Eto_2	Eto_3	FTY_1	FTY_2	FTY_3
TOP1	1270.358936	1255.896795	1193.667239	1200.425253	1088.401539	1068.155969
GABBR2	428.9666892	459.8274613	422.8108578	281.831314	356.7705877	414.4579941
RPS27L	3542.007727	3540.560114	3559.087739	3055.227589	3147.621073	3079.79355
FAF2	1568.099311	1583.231598	1503.041037	1259.433685	1250.204538	1611.781088
SUMO1	1461.133324	1548.716704	1428.275703	1747.354147	1610.995076	1629.752167
IDS	1439.078482	1448.512172	1439.87722	1207.471036	1305.478855	1282.685716
SPR	299.9458598	344.0355582	354.4908107	265.9783026	301.4962713	260.5806359
ELL2P1	30.87677969	17.81413894	33.51549483	37.87108282	40.19950284	60.65238938
RENBP	47.41791166	57.89595155	51.56229973	36.10963711	36.17955256	23.58704032
RPL7AP6	252.5279481	251.6247125	257.8114987	305.6108311	313.5561222	329.095372
DHX29	1285.797325	1408.43036	1184.643836	1107.06863	1182.870371	1152.395398
ZNF84	228.2676212	276.1191535	226.8741188	221.0614369	223.1072408	133.6598951
ARL2BP	63.95904363	55.66918418	46.40606976	67.81565994	69.3441424	119.058394
BX679664.3	523.8025125	516.6100292	507.8886524	656.138528	581.8878036	648.0820125
CCDC126	51.82888019	62.34948628	42.53889728	72.21927422	75.37406783	80.86985251
NUTM2A-AS1	408.0145887	417.5188813	470.5059851	348.7662511	374.860364	389.7477614
ARHGEF1	1476.571714	1285.958155	1371.557173	1612.60355	1518.53622	1532.034428
CIART	152.1784142	193.7287609	186.9133365	99.52168276	128.6384091	167.355667
FOSL2	4052.577334	3889.049207	3994.789172	3559.001062	3438.062481	3928.927001
GSAP	29.77403755	27.83459209	18.04680491	8.807228563	12.05985085	19.09427073
AC241585.1	6.61645279	6.680302101	3.86717248	9.68795142	11.05486328	25.83342511
ARIH2	1270.358936	1360.554861	1296.791838	1262.075853	1153.725732	1090.619817
ZNF280C	67.26727003	47.87549839	58.0075872	81.90722564	64.31920455	113.442432
EML1	586.658814	583.4130502	589.0992744	651.7349137	628.1172319	770.5099837
HFE	316.4869918	306.180513	295.194166	265.0975798	272.3516318	238.116788
QDPR	575.6313927	556.6918418	549.1384922	704.5782851	612.0374308	649.2052049
BLVRA	377.137809	345.1489419	375.1157306	524.0300995	435.1596183	378.5158375
CNPY4	368.315872	403.0448935	342.8892932	341.7204683	327.6259482	275.182137
HOXB6	31.97952182	11.13383684	21.91397739	70.45782851	49.24439098	11.23192396
KIRREL1	3229.931704	3103.000326	3163.347089	2854.422777	2924.513832	2971.96708
AC018738.1	26.46581116	15.58737157	19.3358624	33.46746854	41.20449041	37.06534907
ANKRD24	19.84935837	28.94797577	28.35926485	20.2566257	12.05985085	4.492769584
NONO	5118.928975	5278.552044	5255.4874	6411.662394	5595.770796	5440.743966
TEF	644.0014049	625.7216302	638.0834592	546.9288938	566.8129901	545.8715045
FRMD5	38.59597461	37.85504524	34.80455232	53.72409424	47.23441584	70.76112095
TNFRSF1A	4560.941456	4398.978934	4567.130699	3517.607088	4214.917873	4083.927552
CALML6	23.15758476	18.92752262	14.17963243	1.761445713	10.04987571	13.47830875
ELFN1	1183.242307	1019.859454	1232.338964	837.5674364	1055.23695	867.1045297
SLC51A	55.13710658	69.02978838	54.14041472	35.22891425	46.22942827	38.18854146
ISOC1	77.19194921	66.80302101	68.32004715	102.1638513	96.47880682	85.3626221
CD320	629.6657572	519.9501802	573.6305845	686.0831051	644.1970331	664.9298984
STAT5A	239.2950426	232.6971899	246.2099812	157.6493913	219.0872905	190.9427073
PIGP	204.0072944	213.7696672	183.0461641	160.2915599	165.8229492	152.7541659
ETS2	634.0767257	622.3814791	595.5445619	928.2818906	723.5910512	718.8431335
SLC20A1	5375.867892	5602.546696	5600.954808	4220.423928	5256.084997	4820.741764
AC007066.2	5.513710658	7.793685785	12.89057493	12.33011999	31.1546147	21.34065552
HSD17B14	111.3769553	111.3383684	87.65590955	87.19156278	66.32917969	58.40600459
RNPC3	119.0961502	149.1934136	153.3978417	107.4481885	126.628434	75.25389053
AC103810.3	23.15758476	18.92752262	21.91397739	7.926505707	15.07481357	0
MTG2	480.7955694	456.4873103	491.130905	528.4337138	519.5785742	585.1832383
RPP40	124.6098609	153.6469483	132.7729218	191.9975827	183.9127255	147.1382039
LINC00886	35.28774821	38.96842893	45.11701227	31.70602283	28.13965199	8.985539168
ANO6	2087.490855	2053.079513	1888.469228	1797.55535	1821.037479	1849.897876
AP3D1	5203.840119	5089.276818	5041.503856	4714.50945	4728.466522	4630.922249
PPM1A	1087.303742	1143.445043	1100.855099	926.5204449	968.8080185	1068.155969
NPTX2	8.821937053	5.566918418	2.578114987	22.01807141	2.009975142	23.58704032
STX16	1299.030231	1405.090209	1434.72099	1134.371039	1180.860396	1388.265801
G3BP1	2675.252411	2738.923862	2603.896137	3254.270954	2910.444006	2790.009912
KCTD11	415.7337836	443.1267061	416.3655703	359.3349254	361.7955256	351.55922
ZBTB48	187.4661624	208.2027488	174.0227616	146.1999941	165.8229492	135.9062799
GNPDA1	699.1385115	670.2569775	657.4193216	549.5710623	628.1172319	599.7847395
MMP1	6762.014751	6887.391467	6351.18627	5358.317858	5868.122427	6166.326254
SELENOI	538.1381602	601.2271891	554.2947221	508.1770881	484.4040093	469.4944215
ATP6V1F	1346.448143	1261.463713	1399.916438	1155.508387	1238.144688	1187.214363
PEX26	1194.269729	1111.156916	1164.018916	989.0517677	987.9027824	1127.685166
SLITRK1	261.3498852	291.7065251	324.8424883	204.3277027	294.4613583	132.5367027
ZNF300	87.1166284	99.09114784	86.36685205	152.3650541	114.5685831	97.71773845
LRRC4	35.28774821	46.76211471	32.22643733	88.07228563	58.28927912	37.06534907
AC027031.2	93.73308119	86.84392732	77.3434496	120.6590313	121.6034961	110.0728548
HLA-C	5056.072673	4720.746818	4969.316637	4298.808262	4644.047566	4343.384995
MDFIC	1541.6335	1684.549513	1528.822187	1671.611981	1732.598573	1920.658997
PDS5A	1982.730353	2048.625978	1967.101735	2197.403527	2213.987619	2318.269105
REXO2	1659.626908	1706.817187	1747.961961	1367.762596	1619.034977	1571.346162
ANGPTL2	1564.791085	1446.285405	1384.447748	1062.151765	1230.104787	1355.693222
NOL10	503.9531542	470.9612982	439.5686052	576.8734709	556.7631144	511.0525402
ARHGEF7	929.611617	895.1604816	880.4262679	804.9806907	838.1596343	779.4955228
LRBA	567.9121978	587.8665849	516.9120548	454.4529939	450.2344318	524.5308489
FAM219B	374.9323248	312.8608151	351.9126957	266.8590255	316.5710849	274.0589446
CRYL1	231.5758476	223.7901204	225.5850613	147.080717	195.9725764	190.9427073
DNAJC17	178.6442253	174.8012383	158.5540717	223.7036055	175.8728249	294.2764078
GALNT4	20.9521005	27.83459209	34.80455232	22.01807141	15.07481357	5.61596198
GMDS	170.9250304	199.2956794	162.4212442	195.5204741	218.0823029	256.0878663
ZNF433-AS1	35.28774821	28.94797577	25.78114987	36.99035997	50.24937855	59.52919699
MLF1	74.98646495	112.451752	73.47627712	118.0168627	113.5635955	125.7975484
UBALD1	519.391544	497.6825066	580.075872	445.6457653	497.4688477	407.7188398
SAMD4B	3667.72033	3442.58235	3738.266731	3388.140828	3426.00263	2953.996002
ICA1L	40.80145887	45.64873103	52.85135723	60.76987709	60.29925426	94.34816127
KCTD17	572.3231663	513.2698781	524.6463998	652.6156365	584.9027664	621.125395
SLC35B1	715.6796434	682.504198	741.2080587	790.0084021	747.7107529	907.539456
HOOK2	341.8500608	326.2214193	322.2643733	265.9783026	268.3316815	290.9068306
FECH	516.0833176	534.4241681	565.8962396	550.4517852	436.1646058	324.6026024
ALG6	117.9934081	94.6376131	94.10119701	151.4843313	148.7381605	110.0728548
ZNF154	68.37001216	59.00933523	77.3434496	50.20120281	61.30424184	25.83342511
EGLN2	72.78098069	73.48332312	85.07779456	46.67831139	47.23441584	67.39154376
AL008721.2	20.9521005	37.85504524	16.75774741	11.44939713	10.04987571	17.97107834
ETFDH	367.2131298	399.7047424	380.2719605	334.6746854	302.5012589	344.8200656
AHI1	384.8570039	423.0857998	369.9595006	345.2433597	355.7656002	296.5227925
QPCTL	362.8021613	290.5931414	327.4206033	263.336134	273.3566193	279.6749066
UBXN4	2360.970904	2390.434769	2410.537513	1993.956547	2129.568663	2284.573334
LINC00839	131.2263137	153.6469483	119.8823469	180.5481855	141.7032475	210.0369781
SRPX2	382.6515197	383.0039872	368.6704431	313.5373369	370.8404137	239.2399804
TMEM8A	3043.568283	2638.71933	2953.230717	2318.062558	2540.60858	2587.83528
POR	1297.927489	1259.236946	1325.151103	1106.187908	1122.571117	1211.924595
METTL7A	23.15758476	21.15428999	15.46868992	45.79758853	42.20947798	16.84788594
AEBP1	6908.679455	6250.536	6775.286185	5609.323872	6254.037655	5740.636336
TNIP3	36.39049034	37.85504524	33.51549483	66.05421422	38.1895277	70.76112095
ERBB2	2180.121194	2007.430781	2000.61723	1841.591493	1898.421522	1779.136755
LRP3	1401.585249	1205.794529	1406.361725	1492.825241	1506.476369	1680.295824
RNFT1	126.8153451	116.9052868	104.413657	102.1638513	103.5137198	47.17408063
GPX1P1	48.52065379	67.9164047	54.14041472	40.51325139	31.1546147	41.55811865
B2M	12891.05552	12086.89327	11945.69579	12799.54527	13825.61402	13242.43835
BTBD1	2029.045522	1959.555283	1987.726655	1742.950533	1996.910304	1701.63648
TMX1	1028.858409	1057.714499	1045.425627	1261.19513	1167.795558	1154.641783
SYDE2	89.32211266	115.7919031	74.76533461	74.86144279	67.33416726	57.2828122
RBFADN	31.97952182	23.38105736	24.49209237	16.73373427	18.08977628	1.123192396
ADIPOR2	990.2624342	980.8910252	991.2852124	1165.196339	1060.261887	1089.496624
C19orf70	766.4057815	654.6696059	720.5831388	843.7324964	848.20951	835.6551426
GSTO2	115.7879238	83.50377627	92.81213952	54.60481709	70.34912997	84.2394297
SMYD5	576.7341348	529.9706334	502.7324224	637.643348	578.8728409	630.1109342
APC2	191.8771309	212.6562836	228.1631763	135.6313199	188.9376634	178.587591
SLC25A19	63.95904363	56.78256786	51.56229973	79.26505707	81.40399326	81.99304491
VEGFC	4131.974767	4248.672137	4177.835336	3344.985408	4098.339315	3445.954271
SLC41A3	725.6043226	718.1324759	739.9190012	601.5337109	670.3267099	637.9732809
FUCA2	1713.661273	1689.003048	1755.696306	1489.30235	1638.129741	1529.788043
TGFBR1	1323.290558	1373.915466	1225.893676	1117.637305	1084.381589	1243.373982
SDE2	508.3641227	484.3219024	422.8108578	393.6831168	376.8703391	448.153766
HOXA9	334.1308659	352.9426277	363.5142131	398.9674539	425.1097426	400.9796854
IGF2BP1	539.2409024	629.0617812	506.5995949	435.9578139	486.4139844	509.9293478
MMADHC	1710.353046	1778.073743	1620.345269	1875.058961	1912.491348	1811.709335
ESF1	368.315872	421.9724161	439.5686052	365.4999854	355.7656002	324.6026024
CASP3	500.6449278	515.4966455	507.8886524	637.643348	573.8479031	569.4585448
PTGES3P1	29.77403755	31.17474314	15.46868992	48.4397571	37.18454013	52.79004261
RNF111	785.1523977	773.8016601	745.0752311	633.2397337	623.0922941	766.0172141
TRABD	582.2478455	529.9706334	589.0992744	745.0915365	630.1272071	627.8645494
PCNX1	1757.770958	1788.094196	1597.142234	1553.595119	1614.010039	1529.788043
VPS33A	234.884074	234.9239572	256.5224412	209.6120398	178.8877876	203.2978237
SH3PXD2A	10533.39284	9915.795086	9910.274009	7737.150293	9006.698612	9295.540269
PCDHGA2	111.3769553	109.111601	153.3978417	78.38433421	93.46384411	96.59454606
C4orf3	2145.936188	2277.983017	2152.726014	1935.828838	2090.374148	1781.38314
CNIH4	655.0288262	660.2365244	641.9506317	742.4493679	715.5511506	771.6331761
TUBA4A	109.171471	82.39039258	88.94496704	124.1819227	143.7132227	105.5800852
MRPL43	892.1183845	835.0377627	910.0745903	999.6204419	1074.331713	921.0177647
MRPL34	408.0145887	395.2512077	456.3263526	489.6819081	449.2294443	523.4076565
NACAD	98.14404971	91.29746205	82.49967957	165.575897	106.5286825	108.9496624
PPP2R5D	625.2547886	580.0728991	600.7007919	699.2939479	678.3666105	714.3503639
ADRA1B	25.36306903	21.15428999	20.62491989	32.58674568	36.17955256	48.29727303
TMED10	5282.13481	5394.343947	5139.472226	4518.108253	4988.758303	5080.199207
COPS2	1591.256896	1765.826522	1655.149821	1536.861384	1514.51627	1503.954618
COBLL1	280.0965014	277.2325372	247.4990387	251.8867369	187.9326758	216.7761324
LINC00957	18.74661624	7.793685785	14.17963243	0	9.04488814	5.61596198
KCTD3	1082.892773	1155.692264	1118.901904	1170.480676	1279.349178	1317.504681
ACAP3	1451.208645	1392.842988	1495.306692	1621.410778	1599.940213	1672.433478
SHC3	25.36306903	11.13383684	19.3358624	29.06385426	37.18454013	32.57257948
SMAD9	649.5151155	675.8238959	629.0600567	843.7324964	717.5611257	731.1982498
AC118549.1	1095.022937	1133.42459	997.7304998	944.134902	920.5686151	989.5325009
IPO4	8.821937053	11.13383684	11.60151744	17.61445713	17.08478871	37.06534907
PABPN1	796.179819	843.9448322	885.5824979	1033.968633	960.7681179	889.5683776
NIPSNAP2	573.4259084	631.2885486	581.3649295	674.6337079	684.3965359	680.654592
LYRM4	344.0555451	361.8496972	329.9987183	414.8204653	413.0498917	385.2549918
MRPL22	288.9184385	319.5411172	337.7330633	400.7288996	371.8454013	388.624569
SEC11A	1949.648089	2034.15199	2018.664035	2281.952921	2253.182134	2077.905933
UNC13A	18.74661624	20.0409063	16.75774741	10.56867428	10.04987571	4.492769584
PRPF6	2037.867459	2026.358304	1991.593827	1764.968604	1918.521273	1847.651491
NEGR1	746.5564231	766.0079743	720.5831388	480.8746796	683.3915483	668.2994756
CREBL2	763.0975551	835.0377627	737.3408862	706.3397308	673.3416726	666.0530908
AC099560.2	146.6647035	93.52422942	141.7963243	191.1168598	179.8927752	151.6309735
ENDOD1	1305.646684	1330.493502	1334.174506	1228.608385	1225.079849	1156.888168
C12orf57	417.9392679	431.9928692	442.1467202	487.0397395	544.7032635	473.9871911
DHODH	97.04130758	72.36993943	82.49967957	113.6132485	92.45885654	147.1382039
NDOR1	378.2405511	267.2120841	324.8424883	415.7011882	353.755625	413.3348017
TSHZ2	101.4522761	75.71009048	70.89816213	45.79758853	72.35910512	56.1596198
LCOR	657.2343104	681.3908144	614.8804243	553.0939538	549.7282014	597.5383547
CD44	25028.93816	25366.22046	24597.79509	21811.10154	23326.76651	24756.2836
EBF2	142.253735	168.1209362	181.7571066	79.26505707	135.6733221	152.7541659
UBXN6	3685.364204	3461.509872	3543.619049	2945.137232	3497.356747	3061.822472
COQ10B	796.179819	720.3592433	734.7627712	611.2216623	637.1621201	726.7054802
TCEA3	324.2061867	337.3552561	359.6470406	267.7397483	278.3815572	297.6459849
SLC23A2	433.3776577	420.8590324	430.5452028	409.5361282	373.8553764	299.8923697
ANKFY1	1493.112846	1429.58465	1487.572347	1348.386693	1391.907786	1277.069754
AC004890.2	84.91114414	84.61715995	99.25742699	47.55903424	74.36908026	4.492769584
DAXX	803.899014	828.3574606	814.6843358	977.6023705	926.5985405	831.1623731
FMNL1	71.67823856	48.98888208	64.45287467	29.06385426	45.2244407	49.42046542
MAP7D1	6267.986276	5959.942858	6522.630916	6983.251528	7062.047662	6589.769787
ETV3	555.7820343	498.7958902	519.4901698	450.0493796	432.1446556	473.9871911
AC018553.1	28.67129542	32.28812682	30.93737984	12.33011999	21.10473899	17.97107834
AC008966.1	31.97952182	26.72120841	25.78114987	38.75180568	30.14962713	68.51473616
CYP7B1	8.821937053	5.566918418	2.578114987	19.37590284	11.05486328	14.60150115
COMMD5	675.9809267	634.6286996	652.2630916	713.3855136	675.3516478	955.836729
KLF11	209.521005	207.0893651	213.9835439	162.0530056	154.7680859	188.6963225
KLHL17	385.9597461	379.6638361	442.1467202	539.0023881	514.5536364	461.6320748
AC003681.1	22.05484263	26.72120841	25.78114987	8.807228563	12.05985085	16.84788594
TIMM9	168.7195461	180.3681567	184.3352215	252.7674598	210.0424024	189.8195149
EFCAB5	14.33564771	16.70075525	12.89057493	7.045782851	11.05486328	0
SYNGR1	338.5418344	320.6545009	305.5066259	259.8132426	303.5062465	233.6240184
DGKZP1	173.1305147	165.8941689	167.5774741	185.8325227	222.1022532	238.116788
EPS15L1	627.4602729	640.1956181	687.0676439	585.6806995	588.9227166	521.1612718
TAF10	269.0690801	269.4388514	264.2567861	296.8036026	333.6558736	360.5447591
MYCBP	185.2606781	211.5428999	192.0695665	272.1433626	283.406495	187.5731301
SMIM10L1	447.7133054	472.0746818	416.3655703	512.5807024	536.6633629	504.3133858
AC012467.2	61.75355937	53.44241681	65.74193216	39.63252853	38.1895277	37.06534907
TSPEAR-AS2	19.84935837	35.62827787	27.07020736	9.68795142	18.08977628	16.84788594
TARBP2	359.4939349	377.4370687	435.7014327	497.6084138	511.5386737	427.9363029
RAB5B	2326.785898	2457.23779	2285.498936	2095.239675	2207.957694	2150.913438
DKK2	95.93856545	84.61715995	114.7261169	44.91686567	78.38903054	76.37708293
ZNF354A	108.0687289	149.1934136	96.679312	77.50361136	100.4987571	75.25389053
MPP2	83.808402	93.52422942	95.39025451	144.4385484	110.5486328	113.442432
ZNF320	25.36306903	25.60782472	36.09360981	14.97228856	19.09476385	12.35511636
IL20RB	393.678941	379.6638361	422.8108578	282.7120369	322.6010103	360.5447591
NDUFS1	1736.818857	1790.320963	1738.938558	1635.502344	1599.940213	1612.904281
HCCS	616.4328516	622.3814791	574.919642	499.3698595	544.7032635	543.6251197
RNF19A	991.3651763	1074.415255	934.5666827	899.2180363	838.1596343	895.1843396
AL391056.1	106.9659868	87.957311	79.92156459	51.96264852	69.3441424	74.13069814
AMBRA1	544.754613	542.2178539	586.5211595	519.6264852	484.4040093	432.4290725
TMEM33	983.6459814	1077.755406	1017.066362	901.8602049	890.418988	949.0975746
PDP1	1012.317277	1038.786977	986.1289824	926.5204449	856.2494105	899.6771092
TKFC	544.754613	440.8999387	434.4123752	399.8481768	396.9700906	411.0884169
PTGES	327.5144131	310.6340477	297.772281	230.7493884	230.1421538	304.3851393
GPATCH3	177.5414832	145.8532625	189.4914515	146.1999941	148.7381605	107.82647
PTMAP2	3.308226395	6.680302101	5.156229973	13.21084284	13.06483842	12.35511636
HAUS4	68.37001216	71.25655575	87.65590955	114.4939713	98.48878196	95.47135366
ECPAS	1961.778252	2135.469905	1925.851895	1845.114384	1759.733237	1879.100879
IQGAP1	7150.179981	7372.826753	6920.949682	6726.080454	6561.563851	6699.842642
COA3	412.4255572	411.9519629	382.8500755	488.8011853	477.3690963	445.9073812
SINHCAF	175.3359989	171.4610873	174.0227616	214.0156541	198.9875391	238.116788
DET1	16.54113197	11.13383684	18.04680491	6.165059994	10.04987571	0
C9orf64	384.8570039	360.7363135	358.3579831	377.8301054	399.9850533	545.8715045
ARL4D	464.2544374	386.3441382	422.8108578	372.5457682	358.7805629	352.6824123
CYP2F2P	26.46581116	16.70075525	10.31245995	6.165059994	10.04987571	6.739154376
AL158211.5	18.74661624	20.0409063	10.31245995	5.284337138	7.034912997	8.985539168
ATP6V0D1	2023.531812	2176.665101	2191.397739	1916.452935	2024.044968	1934.137306
DTWD1	1127.002459	1121.177369	1147.261169	993.4553819	1010.012509	941.2352279
EPGN	109.171471	118.0186705	121.1714044	55.48553995	81.40399326	105.5800852
USP37	70.57549642	95.75099679	87.65590955	134.750597	93.46384411	124.674356
RRAS2	2223.128137	2397.115071	2436.318662	2551.454115	2547.643493	2648.48767
YIPF4	1156.776496	1078.868789	1102.144157	914.1903249	966.7980434	1082.75747
PAX3	176.4387411	179.2547731	170.1555891	122.420477	138.6882848	152.7541659
