Gene	Eto_1	Eto_2	Eto_3	FTY_Eto_1	FTY_Eto_2	FTY_Eto_3
RAB2A	3782.405511	3863.441382	3891.664572	4146.11683	4190.405687	4138.769212
PWP1	1097.228421	1138.991508	1067.339604	1163.748026	1294.833351	1221.690747
GALNS	765.3030393	819.4503911	836.5983132	708.8283429	722.1378876	615.7087923
C6orf89	2874.848737	2937.106157	2948.074487	2713.648805	2653.856737	2450.190281
APBB1IP	651.7205998	809.429938	710.2706788	801.9281849	819.4259086	884.169498
LINS1	106.9659868	126.9257399	97.96836949	155.5190543	144.4275775	165.3562317
TFAP4	56.23984871	54.5558005	47.69512725	67.70897604	78.23160449	106.0225251
GAS2L1	1417.023639	1263.690481	1505.619152	1662.043771	1619.795401	1576.720304
XPNPEP1	866.7553155	875.1195753	858.5122906	987.0699163	984.9158412	954.2027255
ANKRD46	177.5414832	189.2752262	188.202394	132.2440938	157.4661783	144.9298737
BMS1	849.1114414	820.5637748	846.9107731	908.7814127	923.7347146	1023.263269
NPTX2	8.821937053	5.566918418	2.578114987	17.98519676	12.03563146	20.42635804
AC098614.1	114.6851817	134.7194257	132.7729218	179.8519676	160.4750861	166.3289155
ZGPAT	65.06178577	64.57625365	113.4370594	130.1281883	126.3741303	107.9678925
NDST1	9655.610105	9019.521221	9120.081765	8761.96468	8505.179566	7430.330908
TEX264	764.2002972	665.8034428	662.5755516	624.1921228	570.6895251	540.8121462
ZNF608	83.808402	76.82347417	87.65590955	66.65102329	62.18409588	28.20782777
TPK1	14.33564771	10.02045315	12.89057493	22.21700776	24.07126292	32.09856263
CASC10	140.0482507	131.3792747	122.4604619	151.2872433	182.5404105	220.7992036
GLMP	964.8993652	845.0582158	883.0043829	838.9565312	780.3101064	742.1576754
ITGA10	20.9521005	20.0409063	15.46868992	38.08629902	28.08314007	47.66150209
FASTKD3	73.88372282	85.73054364	61.87475968	116.3748026	108.3206831	97.26837161
SLC2A1	1139.132622	1016.519303	1051.870915	1003.99716	952.820824	818.0270053
JUP	54.03436445	53.44241681	82.49967957	100.5055113	93.27614382	99.21373905
ZMAT2	1120.386006	1177.959937	1165.307974	1032.561885	1023.028674	925.9948978
ARHGEF18	129.0208294	140.2863441	149.5306692	89.9259838	84.24942022	109.9132599
RAB6A	2733.697744	2979.414737	2767.606438	2586.694475	2631.791413	2383.075105
CCDC43	307.6650547	317.3143498	318.3972009	389.3266122	364.0778517	379.3466493
PTBP1	5039.531542	4930.062951	5153.651858	5396.616981	5596.568629	6133.743514
HAPLN1	4918.229907	5259.624521	4920.332452	4434.93793	4107.159236	2812.028623
FOXL1	172.0277725	195.9555283	211.4054289	271.8938569	244.7245064	226.6353059
COX16	19.84935837	25.60782472	20.62491989	45.49196827	33.09798652	35.9892975
CNNM3	234.884074	204.8625978	208.8273139	179.8519676	147.4364854	168.2742829
SUCLA2	663.8507632	651.3294549	612.3023093	684.4954296	762.2566592	795.6552798
SETD3	963.796623	1115.610451	1024.800707	1181.733222	1158.429528	1128.313111
CCDC22	452.124274	418.632265	416.3655703	350.1823604	380.1253603	328.7670961
TMEM250	1907.743888	1873.824739	2007.062517	1798.519676	1744.163593	1571.856885
RAVER2	38.59597461	57.89595155	60.58570219	57.12944853	76.22566592	118.6674134
DNAH1	242.603269	246.0577941	278.4364186	185.1417314	217.6443356	164.383548
MAP2K5	280.0965014	243.8310267	275.8583036	256.0245656	190.5641648	194.5367432
USP16	748.7619074	823.9039258	718.0050238	869.637161	846.5060794	929.8856326
MSL3	497.3367014	583.4130502	549.1384922	475.020785	474.4044734	454.2432954
STYK1	44.10968526	28.94797577	47.69512725	21.15905501	30.08907865	19.45367432
APCDD1L-DT	210.6237471	250.5113288	232.0303488	333.2551164	264.7838921	296.6685334
ZSWIM6	342.9528029	391.9110566	366.0923281	279.2995262	341.0095581	310.2861054
FAHD2CP	16.54113197	20.0409063	25.78114987	5.289763753	9.026723596	12.64488831
ZNF513	353.9802243	341.8087909	393.1625355	287.7631482	334.9917423	255.8158173
DAZAP1	1884.586303	1810.36187	1972.257965	2064.065816	2077.149396	2489.09763
SHISA5	4622.695016	4582.687242	4837.832772	4412.720923	4352.886712	3782.766972
SORT1	741.0427125	678.0506633	751.5205186	664.3943274	626.8558052	531.085309
HPF1	241.5005268	313.9741988	291.3269935	341.7187384	314.9323566	409.4998445
RNF122	26.46581116	47.87549839	55.42947221	58.18740128	57.16924944	97.26837161
AC008537.2	14.33564771	25.60782472	16.75774741	7.405669254	4.011877154	11.67220459
PDCL3	280.0965014	252.7380962	252.6552687	304.6903922	297.8818787	380.319333
NKILA	5.513710658	13.3606042	6.445287467	16.92724401	17.0504779	23.34440919
TNFAIP8L3	152.1784142	142.5131115	154.6868992	211.5905501	198.5879191	221.7718873
MRPL39	277.8910172	270.5522351	266.8349011	305.7483449	313.9293873	363.7837098
FBXW11	1428.05106	1381.709151	1381.869633	1302.339836	1240.67301	1198.346338
RNF112	100.349534	89.07069469	81.21062208	159.7508653	137.4067925	95.32300418
EPHB1	125.712603	126.9257399	131.4838643	189.3735424	169.5018097	174.1103852
C19orf53	1605.592544	1612.179574	1608.743752	1980.487549	1777.261579	1684.688196
ELL2	7107.173038	7377.280287	6984.113499	6465.149259	6712.873447	6115.262523
NUDT8	17.64387411	15.58737157	25.78114987	42.31811002	25.07423221	41.82539979
PPIF	927.4061327	869.5526569	946.1682001	1038.909601	967.8653633	1159.43899
NBR2	71.67823856	59.00933523	56.71852971	39.14425177	35.10392509	48.63418581
VRK3	554.6792922	478.7549839	510.4667674	469.7310213	408.2085004	413.3905794
LAMC2	167.616804	175.914622	176.6008766	122.7225191	159.4721169	86.56885074
ZNF500	207.3155207	189.2752262	193.358624	154.4611016	182.5404105	128.3942505
TRPV4	197.3908416	191.5019936	195.936739	159.7508653	157.4661783	124.5035157
SLC2A11	102.5550182	86.84392732	96.679312	78.28850354	71.21081948	49.60686952
BTD	388.1652303	380.7772198	376.404788	324.7914944	317.9412644	292.7777986
LINC00672	9.924679185	8.907069469	12.89057493	15.86929126	23.06829363	27.23514405
DDX3Y	1179.934081	1180.186705	1183.354779	952.1574755	1091.230586	1024.235953
MT-ND6	15180.34818	16494.77927	15702.00933	13631.72119	14593.20315	11609.95284
BVES	544.754613	552.2383071	643.2396892	537.4399973	493.4608899	464.9428163
NMRAL2P	27.56855329	16.70075525	37.38266731	13.75338576	9.026723596	10.69952088
COL7A1	1436.872998	1339.400571	1412.807013	1837.663928	1829.415982	1382.183561
C1R	560.1930029	499.9092739	500.1543074	381.920943	512.5173064	394.9095888
PPT2	130.1235715	122.4722052	121.1714044	89.9259838	98.29099026	73.92396243
SLC35D1	584.4533298	544.4446213	518.2011123	572.3524381	620.8379895	738.2669405
GCLM	971.515818	998.7051642	1023.51165	865.40535	870.5773423	941.5578372
ZNF512B	897.6320951	845.0582158	883.0043829	750.0885002	790.3397993	740.212308
SDC4	3905.91263	3735.402258	3613.228154	3582.228013	3336.878822	2885.952586
ZBED4	436.6858841	406.3850445	425.3889728	464.4412575	475.4074427	575.82876
DHX58	88.21937053	87.957311	85.07779456	69.82488154	58.17221873	50.57955324
PPP1R3F	165.4113197	134.7194257	163.7103017	117.4327553	128.3800689	105.0498413
RALB	1468.852519	1507.521508	1581.673544	1650.406291	1693.012159	1785.847303
CYP2E1	40.80145887	51.21564944	43.82795477	26.44881876	32.09501723	18.48099061
CDK12	1079.584547	1122.290753	1073.784892	935.2302315	924.7376839	1026.181321
TRIM5	331.9253816	367.4166156	364.8032706	381.920943	408.2085004	486.3418581
RBMS1	2267.237823	2329.198666	2210.733601	2400.494791	2474.325234	2707.951466
BACE2	1431.359287	1365.008396	1353.510368	1288.58645	1231.646286	1058.279883
KCNAB3	5.513710658	7.793685785	10.31245995	12.69543301	21.06235506	23.34440919
BRWD1	715.6796434	719.2458596	752.8095761	622.0762173	637.8884674	646.8346712
ZNF672	417.9392679	407.4984282	493.7090199	537.4399973	512.5173064	509.6862673
RAD18	278.9937593	296.1600598	262.9677286	298.3426757	323.9590802	425.062784
SPAG7	907.5567743	908.5210858	930.6995102	786.0588937	837.4793558	780.0923403
ZNF420	63.95904363	90.18407837	60.58570219	57.12944853	44.13064869	43.77076723
KCNG1	570.117682	503.249425	507.8886524	465.4992103	414.2263161	409.4998445
IRAK4	466.4599217	554.4650744	545.2713197	444.3401552	457.3539955	442.5710908
TMEM53	106.9659868	99.09114784	99.25742699	67.70897604	85.25238951	62.25175783
ZSCAN18	316.4869918	267.2120841	295.194166	275.0677152	242.7185678	188.7006409
MANSC1	115.7879238	111.3383684	126.3276343	87.8100783	87.25832809	66.1424927
NXNL2	44.10968526	52.32903313	51.56229973	33.85448802	21.06235506	33.07124635
SPPL3	711.2686749	673.5971286	683.2004715	599.8592096	599.7756345	618.6268435
SLC35B3	658.3370526	636.855467	666.442724	541.6718083	590.7489109	552.4843508
HNRNPH3	1450.105903	1526.44903	1407.650783	1636.652905	1523.510349	1950.230851
IGSF8	463.1516953	526.6304823	507.8886524	452.8037772	403.1936539	367.6744447
IL4R	1204.194408	1235.855889	1259.409171	1126.719679	1050.108845	1069.952088
ZFYVE19	313.1787654	273.8923862	269.4130161	318.4437779	314.9323566	394.9095888
POLDIP2	2258.415886	2198.932775	2293.233281	2455.508334	2441.227248	2458.944434
ZNF560	12.13016345	7.793685785	6.445287467	16.92724401	20.05938577	22.37172547
GGNBP2	1268.153451	1348.307641	1237.495194	1083.343617	1126.334511	1129.285794
INO80D	287.8156964	268.3254677	264.2567861	208.4166919	233.6918442	203.2908967
MAGED4	13.23290558	33.40151051	19.3358624	351.2403132	63.18706517	49.60686952
CWC27	393.678941	389.6842893	364.8032706	436.934486	434.2857019	469.8062349
STAU2	527.1107389	544.4446213	565.8962396	479.252596	485.4371356	451.3252443
PNKP	677.0836688	553.3516907	645.8178042	737.3930672	731.1646112	725.6220522
DHX33	523.8025125	462.0542287	461.4825826	509.9332258	571.6924944	611.8180575
NDUFS5	1939.72341	1753.579302	1786.633686	2095.804399	2115.262229	2010.537241
FOXN3	787.357882	806.0897869	688.3567014	633.7136976	635.8825288	685.7420199
PPP2R1B	503.9531542	557.8052255	488.55279	647.4670834	595.7637573	563.1838716
PCOLCE2	986.9542078	1113.383684	1131.792479	990.2437745	907.687206	680.8786013
SH3BGRL3	10391.13911	10082.80264	11276.67495	12039.5023	12326.49255	10650.88669
C4orf33	50.72613805	60.12271891	52.85135723	82.52031455	67.19894232	93.37763675
SYDE2	89.32211266	115.7919031	74.76533461	68.76692879	70.20785019	58.36102297
FTH1P7	138.9455086	113.5651357	137.9291518	98.3896058	87.25832809	90.4595856
PYURF	975.9267865	924.1084574	928.1213952	1092.865191	1077.189016	1011.591065
UQCRFS1P1	16.54113197	12.24722052	15.46868992	30.68062977	22.06532434	31.12587892
VILL	131.2263137	125.8123562	123.7495194	80.40440904	87.25832809	106.0225251
OTUD1	155.4866406	124.6989726	136.6400943	90.98393655	94.27911311	124.5035157
THADA	619.741078	636.855467	676.755184	607.2648788	544.6123236	530.1126253
CXXC1	602.0972039	593.4335033	559.4509521	673.9159021	618.8320509	758.6932986
RBFADN	31.97952182	23.38105736	24.49209237	11.63748026	12.03563146	11.67220459
RUSC2	2428.238174	2269.075947	2469.834157	2289.409752	2195.499772	1889.92446
AKT1	2899.109064	2752.284466	2864.28575	3117.786756	3050.029606	3311.01537
SEH1L	597.6862353	571.1658297	551.7166071	695.0749571	689.0399011	627.3809969
ATAT1	156.5893827	120.2454378	148.2416117	174.5622038	193.5730727	207.1816315
BCAR1	3699.699852	3282.255099	3443.072565	4097.451003	3712.992306	3861.554353
GNPAT	895.4266109	971.9839558	920.3870502	959.5631448	1054.120722	1107.886753
ZNHIT6	714.5769013	713.6789412	692.2238739	571.2944853	617.8290816	588.4736483
FBXO21	606.5081724	669.1435938	631.6381717	573.4103908	525.5559071	555.4024019
BAK1	384.8570039	371.8701503	455.0372951	569.1785798	498.4757363	406.5817933
SFMBT1	40.80145887	36.74166156	32.22643733	51.83968478	50.14846442	67.11517641
PLEKHA3	454.3297582	521.0635639	506.5995949	420.007242	405.1995925	435.7623048
AHCYL2	253.6306903	264.9853167	287.459821	240.1552744	209.6205813	203.2908967
CARD8	215.0347157	233.8105736	226.8741188	256.0245656	267.7928	327.7944123
TSPYL1	2108.442956	1998.523712	2035.421782	1952.980778	1869.534754	1623.409122
CCDC74A	106.9659868	129.1525073	114.7261169	128.0122828	185.5493184	163.4108643
NDUFA4	1999.271485	1842.649996	1968.390792	2410.016366	2157.386939	2060.144111
SYPL2	88.21937053	84.61715995	83.78873707	65.59307054	60.1781573	50.57955324
PBX2	713.4741592	780.4819622	766.9892085	854.8258225	881.6100045	804.4094332
BRIX1	304.3568283	327.334803	283.5926485	356.5300769	335.9947116	436.7349885
LINC00963	496.2339592	499.9092739	506.5995949	462.325352	439.3005483	357.9476075
HSD17B12	873.3717682	1025.426373	873.9809805	829.4349565	792.3457378	744.1030428
RNASEH2B	228.2676212	198.1822957	238.4756363	250.7348019	292.8670322	279.1602265
ATP2A1-AS1	11.02742132	10.02045315	2.578114987	26.44881876	12.03563146	19.45367432
ARG2	12.13016345	22.26767367	25.78114987	7.405669254	10.02969288	9.726837161
GCNT4	76.08920708	76.82347417	74.76533461	34.91244077	48.14252584	58.36102297
DGUOK	340.7473187	365.1898482	413.7874554	452.8037772	428.2678861	427.0081514
HMGN2P5	20.9521005	17.81413894	18.04680491	32.79653527	30.08907865	36.96198121
FAM234A	1229.557477	1106.703381	1261.987286	1089.691333	1072.174169	968.7929813
BRAF	476.3846009	476.5282166	416.3655703	359.7039352	372.101606	397.8276399
SUGP1	505.0558963	541.1044702	573.6305845	449.629919	451.3361798	485.3691744
NIPA1	419.04201	357.3961624	377.6938455	330.0812582	280.8314007	355.0295564
PRKG2	77.19194921	80.16362522	83.78873707	58.18740128	60.1781573	45.71613466
ZNF235	23.15758476	38.96842893	34.80455232	10.57952751	18.05344719	23.34440919
AC016065.1	36.39049034	25.60782472	58.0075872	70.88283429	49.14549513	68.08786013
NRAV	81.60291774	71.25655575	96.679312	104.7373223	140.4157004	109.9132599
PYCR2	564.6039714	581.1862828	514.3339398	514.1650368	463.3718112	456.1886629
MTLN	320.8979603	283.9128393	358.3579831	400.9640925	413.2233468	356.0022401
CDYL	451.0215318	477.6416003	471.7950426	385.0948012	360.0659745	454.2432954
COX17	188.5689045	177.0280057	198.514854	245.4450381	219.6502742	240.2528779
CITED4	67.26727003	52.32903313	54.14041472	25.39086601	43.1276794	40.85271608
OPHN1	351.77474	366.3032319	322.2643733	315.2699197	306.9086022	246.0889802
TMEM154	121.3016345	90.18407837	113.4370594	135.4179521	152.4513318	137.148404
UTP25	910.8650007	945.2627474	839.1764282	798.7543267	835.4734172	707.1410616
MLLT6	985.8514657	944.1493637	984.8399249	846.3622005	832.4645094	836.5079959
MAP3K1	129.0208294	172.574471	128.9057493	102.6214168	116.3444375	105.0498413
RABEPK	453.2270161	486.5486697	461.4825826	544.8456665	556.6479551	521.3584718
NDUFB3	416.8365258	413.0653466	360.9360981	493.0059818	482.4282277	515.5223696
POLR2G	718.9878698	655.7829896	674.177069	745.8566892	847.5090487	801.4913821
FBRS	1914.360341	1714.610873	1897.49263	1703.303928	1619.795401	1554.348578
ACACB	41.904201	24.49444104	29.64832235	41.26015727	45.13361798	72.95127871
FAM83H	352.8774821	319.5411172	350.6236382	303.6324394	278.8254622	197.4547944
SOD2	1205.29715	1145.67181	1224.604619	943.6938535	1036.067275	1104.968702
MASP1	862.3443469	922.9950737	881.7153254	825.2031455	775.2952599	592.3643831
BRD9	854.625152	894.0470979	974.527465	1028.330074	978.8980255	1117.61359
GOLGA3	3191.335729	3047.331142	3038.308512	2984.484709	2814.331823	2730.323191
GPN3	265.7608537	308.4072804	242.3428087	281.4154317	367.0867596	360.8656587
MBD3	1714.764015	1585.458365	1744.094788	1934.995581	1915.671341	1908.405451
CNTROB	574.5286506	609.0208749	617.4585393	689.7851934	616.8261124	811.2182193
NLGN1	592.1725247	566.7122949	598.1226769	551.1933831	477.4133813	314.1768403
RPL9P9	3087.677969	3129.721535	3064.089662	3173.858252	3591.633022	3584.339494
NAP1L3	120.1988923	120.2454378	94.10119701	150.2292906	156.463209	133.2576691
TTYH2	7.719194921	6.680302101	9.023402453	19.04314951	17.0504779	18.48099061
FNBP4	893.2211266	833.924379	832.7311407	741.6248782	704.0844405	819.9723727
AL109976.1	17.64387411	18.92752262	12.89057493	8.463622005	7.020785019	8.754153445
PCDH19	35.28774821	50.10226576	46.40606976	72.99873979	64.19003446	70.03322756
ZNF33B	113.5824396	121.3588215	94.10119701	75.11464529	77.22863521	74.89664614
PPP6R2	1578.02399	1435.151568	1603.587522	1427.178261	1398.139188	1306.314231
MPP2	83.808402	93.52422942	95.39025451	116.3748026	115.3414682	142.9845063
RNF40	1635.366581	1742.445465	1763.430651	1585.871173	1457.314376	1551.430527
MB21D2	264.6581116	280.5726883	283.5926485	311.0381087	353.0451895	354.0568727
DPY19L1	932.9198434	936.3556779	906.2074178	988.127869	1060.138538	1110.804804
TBCD	1707.04482	1668.962142	1634.524902	1781.592432	1826.407074	2028.045548
AZIN2	72.78098069	60.12271891	85.07779456	47.60787378	52.154403	47.66150209
NDUFS3	626.3575308	534.4241681	587.810217	669.6840911	653.935976	746.0484103
TMEM126B	456.5352425	419.7456487	467.9278701	518.3968478	513.5202757	577.7741274
ZDHHC6	396.9871674	389.6842893	425.3889728	458.093541	455.3480569	504.8228487
ADAT2	61.75355937	92.41084574	87.65590955	102.6214168	89.26426667	141.0391388
PRSS3	14.33564771	23.38105736	30.93737984	45.49196827	37.10986367	35.9892975
AGPAT3	1947.442604	1848.216915	1936.164355	1727.636842	1791.303149	1621.463755
NUP160	636.2822099	596.7736544	626.4819418	664.3943274	704.0844405	800.5186984
GTPBP3	190.7743888	198.1822957	201.092969	232.7496051	219.6502742	272.3514405
CTDNEP1	1419.229123	1337.173804	1267.143516	1456.800938	1529.528165	1505.714393
CPEB1	41.904201	36.74166156	32.22643733	42.31811002	61.18112659	70.03322756
JMJD1C-AS1	13.23290558	13.3606042	16.75774741	34.91244077	25.07423221	20.42635804
ABLIM1	174.2332568	188.1618425	192.0695665	230.6336996	223.6621513	233.4440919
SLC48A1	261.3498852	218.223202	239.7646938	192.5474006	228.6769978	153.6840271
RASSF2	87.1166284	91.29746205	94.10119701	53.95559028	75.22269663	61.27907412
C16orf70	288.9184385	236.0373409	273.2801886	323.7335417	308.9145408	328.7670961
SLC39A8	22.05484263	15.58737157	11.60151744	27.50677152	35.10392509	35.9892975
TOR1AIP2	1383.941375	1377.255617	1353.510368	1285.412592	1198.5483	1253.78931
HIST1H3E	31.97952182	56.78256786	37.38266731	26.44881876	22.06532434	20.42635804
KCNIP3	187.4661624	173.6878546	208.8273139	222.1700776	231.6859056	254.8431336
THOC7	530.4189653	551.1249234	532.3807447	597.7433041	654.9389453	700.3322756
TFB2M	306.5623126	303.9537456	322.2643733	330.0812582	398.1788075	381.2920167
PHTF2	984.7487235	1102.249847	1048.003742	1157.400309	1211.5869	1260.598096
SNHG18	215.0347157	220.4499693	224.2960038	278.2415734	282.8373393	245.1162965
AC098864.1	135.6372822	139.1729604	154.6868992	190.4314951	193.5730727	164.383548
BET1L	932.9198434	959.7367352	1031.245995	1190.196844	1129.343419	1043.689627
SULF2	605.4054303	643.5357691	614.8804243	525.802517	537.5915386	452.297928
NOC2L	2224.230879	2122.109301	2245.538153	2517.927546	2336.918442	2394.747309
RBM48	161.0003512	183.7083078	164.9993591	118.4907081	139.4127311	141.0391388
RAB22A	1421.434608	1496.387671	1463.080255	1312.919363	1349.996662	1297.560077
