Gene	CTRL_1	CTRL_2	CTRL_3	Eto_1	Eto_2	Eto_3
FAM98B	543.3298504	620.7703178	593.7618452	458.7407268	463.1676124	531.0916872
LUM	2541.348489	2334.594544	2292.669611	1975.011158	2073.120419	1882.02394
TMEM51	43.05632777	53.64681759	51.3523758	26.46581116	36.74166156	19.3358624
DYNC2H1	416.2111684	410.9729419	319.8825076	467.5626638	519.9501802	446.0138927
PIGA	71.76054628	74.72235307	75.95872254	54.03436445	47.87549839	41.24983979
GRINA	5805.428194	5220.984926	4949.085218	6196.308038	5599.206545	6553.568296
PRKAR2B	47.15693041	96.75586743	68.4698344	23.15758476	44.53534734	28.35926485
IRS2	1625.888949	1365.119912	1530.942704	1838.271133	1628.880329	1781.477456
STXBP1	1411.63246	1139.994874	1218.549084	1445.694935	1478.573532	1388.31492
MMP24OS	1282.463477	1076.768267	967.136411	1322.187816	1320.473049	1447.611565
UBL5	1604.360785	2004.091828	2183.545813	1732.407889	1633.333864	1602.298464
RHEB	1490.569061	1686.042838	1670.022055	1312.263137	1454.079091	1366.400943
SERPINB9	47.15693041	41.19309208	41.72380534	33.08226395	16.70075525	16.75774741
ZNF407	282.9415825	252.9064258	284.5777492	348.4665136	309.520664	331.2877758
APPL2	2591.580871	2625.820125	2601.853707	2227.539106	2406.02214	2349.95181
DOCK6	439.7896336	368.8218709	430.0761474	530.4189653	474.3014492	519.4901698
SMIM20	322.9224582	367.863892	361.606313	283.4047278	300.6135946	291.3269935
ELOVL4	289.0924864	261.5282357	319.8825076	201.8018101	240.4908757	237.1865788
SPTSSA	576.1346715	629.3921278	680.4189794	535.932676	553.3516907	489.8418475
GALK1	432.613579	551.795838	521.0126462	415.7337836	406.3850445	351.9126957
GMPR2	739.1336267	731.8958685	758.5173843	871.166284	853.9652853	853.3560606
KDELR3	1453.663637	1961.940757	1823.009341	1460.030582	1437.378336	1519.798785
LSAMP	43.05632777	19.15957771	33.16507604	49.62339592	63.46286996	45.11701227
ANO8	286.0170344	261.5282357	300.6253667	222.7539106	194.8421446	216.5616589
SLC35F5	2147.690635	1850.815207	1777.006171	2160.271836	2311.384527	2224.913233
TTC3P1	72.78569694	76.63831084	84.51745184	114.6851817	109.111601	116.0151744
TAF7	1654.593167	1616.11038	1559.828415	1755.565474	1867.144437	1821.438238
CHD4	345.4757728	339.1245255	274.9491788	395.8844253	378.5504524	393.1625355
SSH1	3176.941899	2723.533971	2781.587023	3283.966068	3147.535673	3275.495091
NOC4L	418.2614697	461.7458228	458.9618587	388.1652303	322.8812682	380.2719605
PPIP5K2	1227.105341	1204.179459	1134.031632	1011.214535	1081.095557	974.527465
TSPAN10	260.3882679	327.6287788	262.1110848	417.9392679	319.5411172	400.8968804
LYPLAL1	160.9486538	135.0750229	151.9174451	176.4387411	226.0168878	181.7571066
SUPT5H	3340.966005	2944.827094	3192.406029	3521.055626	3487.117697	3581.001716
GOLIM4	2110.785211	2446.678074	2347.231511	2477.86157	2623.131959	2596.161792
SMPD4	1525.424184	1609.404528	1645.415708	1327.701526	1238.082656	1336.752621
DAB2	10018.79741	8687.910512	8536.262636	10005.17936	10687.36998	10553.5137
CD276	2589.53057	2697.668542	2694.929889	2444.779306	2260.168878	2410.537513
VEZF1	883.6798699	848.7692925	862.291977	1002.392598	1058.827883	937.1447976
MRPL52	608.9394927	767.3410873	887.9681649	607.6109145	590.0933523	669.020839
RPL21	4036.018153	4508.248635	4829.263008	3886.063272	4306.568088	3180.104836
CBLN3	133.2695859	123.5792762	110.1936397	158.794867	163.6674015	193.358624
WDR19	352.6518274	352.5362299	329.5110781	437.7886263	428.6527182	434.4123752
DENND5B	403.9093605	396.6032586	401.190436	477.487343	479.8683676	471.7950426
STUB1	1698.674645	1768.429023	1950.320439	1669.551587	1493.04752	1579.095429
BCAT1	3575.725506	3631.697955	3573.269483	3267.424936	3300.069238	3234.245251
NR2F6	1239.407149	1308.599158	1555.54905	1221.838282	980.8910252	1134.370594
LEMD2	1399.330652	1293.271495	1358.698276	1616.619965	1441.83187	1510.775382
GALNS	670.4485324	682.0809665	669.7205678	765.3030393	819.4503911	836.5983132
THSD4	441.8399349	350.6202721	408.6793241	507.2613805	447.5802408	488.55279
KLC4	222.4576935	189.6798193	209.6888679	273.4800486	264.9853167	238.4756363
FBXO30	667.3730804	567.1235002	539.1999459	706.8577064	771.5748927	616.1694818
EOGT	800.6426663	751.0554462	763.8665901	864.5498312	878.4597263	864.957578
FSCN2	12.30180793	15.32766217	10.69841163	31.97952182	16.70075525	30.93737984
BRD3OS	659.1718751	683.0389453	721.0729436	584.4533298	597.8870381	583.9430445
SDE2	438.764483	387.0234697	362.6761541	508.3641227	484.3219024	422.8108578
LPP	2657.190514	2438.056264	2128.983914	2938.807781	2772.325372	2560.068182
ZNF516	845.7492954	735.727784	767.0761136	1003.49534	879.57311	864.957578
MKLN1	708.3791068	646.6357477	595.9015276	758.6865866	794.9559501	694.8019889
WDR6	2023.647405	1943.739159	1980.275992	2311.347508	2128.789603	2277.764591
SMARCA5	1610.511689	1563.421541	1521.314133	1680.579009	1771.393441	1820.149181
HHIPL1	291.1427878	245.2425947	257.8317202	342.9528029	334.0151051	367.3813856
FIBIN	174.2756124	136.0330017	139.0793511	202.9045522	211.5428999	184.3352215
MRPS7	769.8881465	906.2480257	896.5268942	718.9878698	777.1418111	694.8019889
UTP3	682.7503403	729.0219319	733.9110375	819.3374038	820.5637748	858.5122906
ARHGAP12	744.25938	652.383621	585.2031159	795.0770769	788.275648	768.278266
CSDE1	11144.41284	10317.4326	10572.17037	11431.02494	11811.8875	11457.143
MTERF3	306.5200477	292.1835601	301.6952078	241.5005268	241.6042593	242.3428087
ZNF706	923.6607457	956.0629277	933.9713349	819.3374038	846.1715995	786.3250709
SMCO4	55.3581357	86.21809969	75.95872254	38.59597461	55.66918418	43.82795477
RAB11A	2062.60313	2130.545041	2096.888679	1928.695988	1946.194679	1863.977135
ABHD3	53.30783438	93.88193078	58.84126394	43.00694313	53.44241681	29.64832235
KRAS	839.5983914	899.5421735	928.6221291	758.6865866	752.6473701	770.856381
HERC2P2	1487.493609	1303.809263	1416.469699	1555.969148	1643.354317	1824.016353
TOE1	135.3198873	160.9404528	145.4983981	103.6577604	113.5651357	110.8589444
FAR1	1462.889993	1454.211948	1421.818905	1246.098609	1216.928366	1237.495194
POLI	273.7152265	243.3266369	247.1333086	297.7403755	317.3143498	311.9519134
ARRDC3	748.3599826	619.8123389	630.1364448	805.0017561	847.2849832	830.1530257
DNER	24.60361587	15.32766217	35.30475837	12.13016345	11.13383684	10.31245995
POLH	632.5179579	616.9384022	583.0634336	688.1110901	731.4930801	706.4035063
FZD9	11.27665727	20.1175566	25.6761879	7.719194921	6.680302101	7.73434496
CYB5A	249.1116106	308.4692011	356.2571071	249.2197217	239.377492	233.3194063
ID2	2192.797264	2935.247305	2758.050517	3081.061516	3003.909178	3025.417937
PCM1	1868.849655	1717.656142	1548.060162	1966.189221	1995.183561	1849.797503
SIRT5	161.9738045	137.9489595	155.1269686	172.0277725	222.6767367	188.202394
SLCO5A1	5.125753306	7.663831084	8.558729301	18.74661624	11.13383684	24.49209237
STXBP3	651.9958205	638.9719166	640.8348564	674.8781846	794.9559501	788.9031859
MKRN1	1237.356848	1052.818795	1097.657033	1256.023288	1299.318759	1298.080896
ITPR3	2090.282198	1740.647635	1655.044279	2240.772011	2061.986582	2075.382564
TMX4	1482.367856	1281.775749	1306.27606	1552.660921	1618.859876	1649.993591
BBS7	621.2413006	624.6022333	605.530098	690.3165744	711.4521738	742.4971162
RAB27A	291.1427878	348.7043143	383.0031362	264.6581116	293.9332925	253.9443262
MFAP3L	116.8671754	111.1255507	116.6126867	142.253735	172.574471	148.2416117
RPS21	2048.251021	2903.634002	2965.599703	2254.004917	2276.869633	2072.804449
ITGAE	260.3882679	321.8809055	407.6094829	241.5005268	270.5522351	252.6552687
EDN1	86.11265553	104.4196985	138.00951	136.7400243	190.3886099	148.2416117
STAT6	3561.373397	3231.262781	3168.869524	3977.590869	3727.608573	3796.274318
PGRMC1	2639.762952	2901.718044	2998.764779	2607.985141	2599.750901	2517.529284
MTFR1L	623.291602	649.5096844	621.5777155	702.4467378	758.2142885	730.8955987
COPZ2	1537.725992	1410.144919	1542.710956	1701.531109	1797.001265	1843.352215
PUM2	1679.196783	1536.598132	1493.498263	1790.853222	1799.228033	1677.063799
POMGNT2	216.3067895	242.368658	234.2952146	207.3155207	162.5540178	130.1948068
LPIN1	828.3217342	746.2655518	714.6538966	898.7348373	947.4895147	903.6293028
NEDD1	474.6447561	541.2580703	498.5459818	430.0694313	387.4575219	425.3889728
MMP19	295.2433904	349.6622932	312.3936195	384.8570039	386.3441382	420.2327428
EIF4E	859.076254	953.1889911	997.0919635	752.0701338	851.7385179	783.7469559
CAPN15	1281.438326	1233.876804	1244.225272	1156.776496	915.2013879	1073.784892
NPR2	906.2331844	786.500665	760.6570666	961.5911388	946.376131	928.1213952
SRSF4	1497.745116	1397.691194	1500.987151	1302.338457	1293.75184	1327.729218
ACOX1	687.8760936	709.8623541	675.0697736	776.3304607	787.1622643	826.2858532
OSGIN1	201.9546802	196.3856715	171.174586	252.5279481	212.6562836	260.3896137
NBR2	38.95572512	45.9829865	34.2349172	71.67823856	59.00933523	56.71852971
CLIP3	1942.660503	1684.126881	1714.955384	2182.326678	2019.678002	2134.679209
RPL36AL	1291.689833	1575.875267	1866.872829	1242.790382	1441.83187	1258.120113
CD164	5256.97259	4947.002965	4934.107442	5569.950507	5666.009566	5363.76823
SF3B4	1777.611246	1817.285946	1758.818871	1669.551587	1454.079091	1607.454694
NDUFB11	817.0450769	930.1974978	942.5300642	810.5154667	723.6993943	814.6843358
CCNI	3203.595816	3270.539915	3307.948875	2880.362448	2956.03368	2708.309793
LHFPL6	1186.099315	1104.549655	1173.615755	1295.722005	1254.783411	1326.440161
HIST2H2BD	3.075451983	8.621809969	5.349205813	13.23290558	20.0409063	10.31245995
CSNK1G3	728.88212	664.8373465	670.7904089	792.8715926	787.1622643	764.4110935
PSMD6	1207.627479	1459.001843	1441.076046	1153.46827	1225.835436	1213.003101
FAF2	1344.997667	1322.968841	1390.793511	1568.099311	1583.231598	1503.041037
PTPRS	1774.535794	1536.598132	1482.799851	1960.67551	1740.218697	1951.633045
TXNDC16	52.28268372	51.73085982	55.63174045	34.18500608	34.51489419	23.20303488
EXOSC3	227.5834468	255.7803624	266.3904495	220.5484263	171.4610873	208.8273139
DERL1	1183.023863	1263.57415	1276.320507	1383.941375	1462.98616	1312.260528
FTSJ1	1074.357893	1088.264014	1180.034802	991.3651763	973.0973394	973.2384075
ATF7	416.2111684	420.5527307	392.6317067	459.8434689	501.0226576	497.5761924
ADK	558.7071103	706.0304386	690.0475499	459.8434689	604.5673402	542.6932047
ZNF618	731.957572	676.3330931	639.7650152	583.3505876	519.9501802	542.6932047
EFR3A	3215.897624	2895.970171	2705.6283	3387.623828	3429.221745	3038.308512
CSNK1E	1562.329608	1457.085885	1475.310963	1633.161097	1663.395223	1759.563478
SHANK1	162.9989551	113.9994874	125.171416	174.2332568	191.5019936	190.780509
PAFAH2	293.1930891	264.4021724	238.5745793	316.4869918	336.2418724	337.7330633
MKNK2	3039.57171	2300.107304	2489.520385	3457.096583	3043.990991	3159.479916
FOXRED2	302.419445	331.4606944	302.765049	223.8566527	242.717643	244.9209237
CCDC86	468.4938521	512.5187037	573.4348631	404.7063623	434.2196366	436.9904902
FANCE	166.0744071	159.9824739	193.6412504	106.9659868	102.4312989	132.7729218
RAB15	224.5079948	206.9234393	217.177756	181.9524517	144.7398789	175.3118191
CASC4	2390.651342	2280.947726	2116.14582	2550.64255	2541.85495	2548.466664
MEGF6	2221.501483	1703.286458	1762.028395	2884.773416	2379.300932	2767.606438
CSNK2A1	1600.260182	1518.396533	1511.685563	1625.441902	1711.270722	1771.164996
METTL2A	302.419445	254.8223835	297.4158432	220.5484263	252.7380962	221.7178889
CMC1	153.7725992	201.175566	196.8507739	136.7400243	141.3997278	141.7963243
FBXO32	1389.079146	898.5841946	990.6729165	1566.996569	1547.60332	1399.916438
ERCC6L2	258.3379666	236.6207847	234.2952146	308.7677969	306.180513	265.5458436
PSMB4	3182.067652	3672.891047	3511.218696	3146.123302	3109.680628	3187.839181
TRIM55	253.2122133	309.42718	325.2317134	178.6442253	257.1916309	207.5382564
C1D	355.7272794	387.0234697	348.768219	314.2815075	302.8403619	299.0613385
SSB	1305.016792	1261.658192	1245.295113	1405.996218	1458.532625	1555.892394
MCTS1	480.7956601	569.9974369	574.5047043	445.5078212	486.5486697	427.9670878
TSTD2	196.8289269	139.8649173	177.593633	200.699068	228.2436551	246.2099812
KCTD5	776.0390505	991.5081465	916.8538763	788.4606241	786.0488806	754.0986336
IPP	338.2997182	307.5112222	314.5333018	365.0076456	387.4575219	403.4749954
TTPAL	740.1587773	787.4586439	790.6126191	681.4946373	636.855467	693.5129314
NCAM2	96.36416214	80.47022638	57.77142278	98.14404971	123.5855889	119.8823469
PRPF6	1768.38489	1807.706157	1890.409334	2037.867459	2026.358304	1991.593827
ARL2	632.5179579	635.1400011	659.0221561	785.1523977	706.9986391	738.6299437
COL5A3	256.2876653	192.553756	213.9682325	277.8910172	287.2529904	271.9911311
MIEF1	912.3840884	944.5671811	931.8316526	1027.755667	1084.435708	1018.35542
USP39	766.8126945	897.6262157	924.3427645	744.3509388	754.8741375	725.7393687
MYC	1374.727037	1173.524135	1214.26972	1409.304444	1400.636674	1411.517955
CLCC1	412.1105658	448.3341184	434.355512	532.6244496	524.403715	465.3497551
PDK2	349.5763754	319.0069689	281.3682258	401.3981359	372.983534	385.4281905
NUFIP2	1633.065003	1622.816232	1626.158567	1864.736945	1792.547731	1727.337041
INTS7	374.1799913	423.4266674	388.352342	337.4390923	316.2009661	306.7956834
MNAT1	394.6830045	403.3091108	389.4221832	313.1787654	347.3757093	339.0221207
PPP2R3B	318.8218556	319.0069689	293.1364785	223.8566527	211.5428999	241.0537513
DCP1B	261.4134186	264.4021724	288.8571139	341.8500608	342.9221745	317.1081434
PHC2	1877.05086	1680.294965	1821.9395	2054.408591	2035.265374	2010.92969
VSTM4	533.0783438	442.5862451	480.358682	609.8163988	636.855467	529.8026298
GOLGA1	528.9777411	505.8128515	475.0094762	574.5286506	595.6602707	607.1460794
UVRAG	282.9415825	291.2255812	293.1364785	337.4390923	355.1693951	348.0455232
SALL1	264.4888706	331.4606944	349.8380602	249.2197217	233.8105736	226.8741188
MRPL33	382.3811966	512.5187037	514.5935992	404.7063623	358.5095461	377.6938455
NDUFAF4	239.8852547	248.1165313	287.7872727	215.0347157	197.068912	208.8273139
USP18	21.52816388	29.69734545	22.46666441	7.719194921	8.907069469	15.46868992
RNF13	479.7705094	446.4181606	437.5650355	501.7476699	593.4335033	536.2479172
COL10A1	21.52816388	26.82340879	21.39682325	34.18500608	50.10226576	38.6717248
CNOT6	490.022016	529.7623237	506.0348699	365.0076456	424.1991834	465.3497551
AMBRA1	497.1980706	476.1155061	438.6348767	544.754613	542.2178539	586.5211595
SMUG1	251.161912	317.0910111	351.9777425	221.6511685	233.8105736	281.0145335
HOXB3	123.0180793	132.2010862	130.5206218	87.1166284	91.29746205	81.21062208
TMEM8A	2578.253913	2262.746128	2484.17118	3043.568283	2638.71933	2953.230717
NCF2	55.3581357	63.22660644	58.84126394	33.08226395	37.85504524	33.51549483
FAM216A	194.7786256	209.7973759	202.1999797	157.6921248	150.3067973	168.8665316
POLDIP2	2349.645315	2566.425434	2474.542609	2258.415886	2198.932775	2293.233281
CTTNBP2	25.62876653	17.24361994	18.18729976	36.39049034	36.74166156	41.24983979
AC008771.1	34.85512248	40.23511319	22.46666441	19.84935837	18.92752262	12.89057493
FCHSD1	770.9132972	688.7868187	688.9777087	832.5703094	837.2645301	911.3636478
BCAS3	267.5643225	216.5032281	232.1555323	252.5279481	313.9741988	331.2877758
NOMO2	1352.173722	1399.607152	1185.384008	1425.845576	1694.569966	1747.961961
ADAMTSL4	1383.953392	1007.793788	1154.358614	1659.626908	1479.686915	1729.915156
ZNF638	1239.407149	1033.659217	1135.101473	1279.180873	1389.502837	1271.010688
GATAD2B	520.7765358	432.0484774	433.2856708	570.117682	528.8572497	527.2245148
KIAA1324L	75.86114892	73.76437418	67.39999324	95.93856545	119.1320541	94.10119701
WBP4	357.7775807	369.7798498	417.2380534	409.1173308	513.2698781	465.3497551
AC008124.1	149.6719965	137.9489595	127.3110983	188.5689045	178.1413894	166.2884166
NOV	68.68509429	57.47873313	54.56189929	39.69871674	43.42196366	36.09360981
ECHDC3	12.30180793	20.1175566	21.39682325	3.308226395	8.907069469	11.60151744
CSRNP1	193.7534749	254.8223835	233.2253734	287.8156964	302.8403619	278.4364186
KDM4C	293.1930891	268.2340879	274.9491788	317.5897339	329.5615703	358.3579831
KPNB1	5360.512807	5405.874851	5328.878831	4629.311469	4916.702347	4693.458333
TENM4	469.5190028	594.9048879	518.8729638	432.2749156	414.1787303	402.1859379
NDUFA10	1305.016792	1258.784256	1377.955417	1235.071187	1144.558427	1129.214364
TMEM8B	509.4998786	460.7878439	488.9174113	615.3301094	529.9706334	616.1694818
TEAD2	368.0290873	403.3091108	332.7206016	245.9114954	277.2325372	313.2409709
LPCAT4	675.5742857	711.7783119	664.371362	619.741078	592.3201197	536.2479172
CD44	23240.16549	23338.28161	22737.33423	25028.93816	25366.22046	24597.79509
JADE2	884.7050205	789.3746016	840.8951538	1011.214535	948.6028984	974.527465
COL7A1	1151.244192	1172.566156	1115.844333	1436.872998	1339.400571	1412.807013
ANAPC15	93.28871016	128.3691707	120.8920514	78.29469135	76.82347417	86.36685205
EEF1A1P6	491.0471667	432.0484774	445.0539236	518.2888019	596.7736544	569.763412
S100A11	6323.129278	7016.237357	6579.52315	7110.481265	8041.970346	7370.830747
PSMB2	1842.195738	2187.065796	2202.802954	1805.188869	1788.094196	1931.008125
PLEKHJ1	877.5289659	1044.196985	1093.377668	807.2072403	845.0582158	862.379463
ZNF32	241.935556	227.0409959	231.0856911	175.3359989	212.6562836	168.8665316
SLC35B3	555.6316583	546.0479647	570.2253397	658.3370526	636.855467	666.442724
BEST1	93.28871016	57.47873313	55.63174045	89.32211266	111.3383684	128.9057493
PIP4K2C	522.8268372	462.7038017	498.5459818	597.6862353	610.1342586	569.763412
TTI2	182.4768177	208.839397	176.5237918	156.5893827	131.3792747	157.2650142
ZNF148	812.9444743	873.6767436	769.2157959	938.433554	998.7051642	872.691923
CSNK1D	2704.347444	2494.577018	2522.685461	2824.122599	2817.974103	2941.6292
RBM5	1066.156688	1003.961872	996.0221224	1147.954559	1190.207158	1082.808294
UTP25	782.1899544	782.6687494	753.1681785	910.8650007	945.2627474	839.1764282
RALB	1569.505662	1809.622115	1779.145853	1468.852519	1507.521508	1581.673544
ZNF384	322.9224582	354.4521876	313.4634606	382.6515197	399.7047424	397.0297079
RGS3	1203.526876	1222.381058	1202.501467	1389.455086	1473.006613	1406.361725
ZNF300	115.8420247	139.8649173	121.9618925	87.1166284	99.09114784	86.36685205
SWAP70	1563.354758	1399.607152	1536.291909	1732.407889	1689.003048	1633.235844
ACOT8	308.570349	265.3601513	324.1618723	351.77474	340.6954072	397.0297079
SURF4	7761.415655	8592.112624	8213.170605	7228.474673	7507.546178	7849.071077
LAMA3	51.25753306	30.65532434	56.70158162	72.78098069	77.93685785	63.16381717
SFRP2	21.52816388	26.82340879	41.72380534	20.9521005	7.793685785	9.023402453
UBE3B	1354.224023	1278.901812	1305.206218	1457.825098	1467.439695	1455.34591
CWC15	585.3610275	652.383621	613.0189862	492.9257328	525.5170986	578.7868145
BCKDK	1162.52085	1283.691707	1246.364954	1123.694232	1059.941267	1106.011329
